396  1    1.000000
397  1    1.000000
398  1    1.000000
399  1    1.000000
400  1    1.000000
401  1    1.000000
402  1    1.000000
403  1    1.000000
404  1    1.000000
405  1    1.000000
406  1    1.000000
407  1    1.000000
408  1    0.000000
409  1    1.000000
410  1    0.000000
411  1    0.000000
412  0    0.000000
413  1    0.000000
414  1    0.000000
415  1    1.000000
416  1    1.000000
417  1    0.000000
418  1    1.000000
419  1    1.000000
420  1    1.000000
421  1    1.000000
422  1    1.000000
423  1    0.000000
425  1    0.000000
426  1    1.000000
427  1    1.000000
428  1    0.000000
429  1    1.000000
430  1    0.000000
431  1    1.000000
432  1    1.000000
433  1    1.000000
434  1    1.000000
435  1    1.000000
436  1    1.000000
437  1    1.000000
438  1    1.000000
439  1    1.000000
440  1    1.000000
441  1    1.000000
442  1    1.000000
443  1    1.000000
444  1    1.000000
445  1    1.000000
446  1    1.000000
447  1    0.000000
448  1    1.000000
449  1    1.000000
450  1    1.000000
451  1    1.000000
452  1    1.000000
453  1    1.000000
454  1    1.000000
455  1    1.000000
456  1    1.000000
457  1    1.000000
458  1    1.000000
459  1    1.000000
460  1    1.000000
461  1    1.000000
462  1    1.000000
